ID_Cliente,Data_Solicitude,Idade,Lonxitude_Nome,Num_Fillos,Profesion,Anos_Emprego,Ingresos_Anuais,Tipo_Dispositivo,Tempo_Web_Minutos,Subscricion_Email,Dia_Solicitude,Distancia_Oficina_Km,Codigo_Postal,Patrimonio_Total,Debeda_Total,Historial_Impagos,Numero_Tarxetas,Utilizacion_Credito,Consultas_Risco_6M,Limite_Credito_Total,Cota_Mensual_Prestamos,Ratio_Cota_Ingresos,Prestamos_Activos,Antiguedade_Cliente_Anos,Saldo_Medio_3M,Variacion_Saldo_6M,Fondo_Emerxencia_Meses,Indice_Estres_Financeiro,Target_Risco
109687,2022-06-21,18,11,3,Estudante,0.0,2516.89,Android,,0,Martes,33.9,15006,25314.63,1220.42,0,1,0.4012420358830452,3,1833.85,23.13,0.11023515721496968,1,9.5,180.25,-0.069,7.76,0.143,1
121089,2022-06-21,47,15,2,Asalariado,18.3,29436.98,Android,34.5,1,Martes,11.6,27004,56729.04,3058.8,0,0,0.0,0,6322.6,63.01,0.02568518627976512,0,23.8,1052.15,-0.051,16.68,0.047,0
100990,2022-06-21,52,16,2,Autónomo,7.7,85962.2,Windows,36.2,0,Domingo,1.2,15001,,13447.73,1,3,0.19398544025530678,4,27663.73,301.18,0.04204310681780111,1,4.0,3452.24,0.188,11.46,0.074,2
111623,2022-06-21,56,30,0,Desempregado,0.0,9373.22,Android,26.9,1,Sábado,21.8,27003,79056.39,4768.42,0,0,0.0,1,2018.87,120.39,0.15411202212024042,1,3.5,742.45,-0.162,6.16,0.16,1
104429,2022-06-21,24,22,1,Asalariado,1.2,62510.85,Android,30.4,1,Sábado,1.9,15001,53750.68,2811.07,0,2,0.7008815040343175,0,23476.87,62.59,0.012015001955629214,1,7.3,1767.27,-0.121,24.0,0.269,0
107160,2022-06-21,40,14,1,Asalariado,3.1,9250.97,Windows,,0,Luns,4.7,15001,75759.83,902.68,0,3,0.8759934031265637,0,5730.98,23.49,0.030467024860651302,0,1.8,796.2,-0.03,24.0,0.274,1
116376,2022-06-21,50,28,0,Desempregado,0.0,5528.02,iOS,,0,Mércores,10.6,15004,52489.92,1188.34,1,4,0.43185643001201623,2,7382.72,34.49,0.07485594192099142,2,0.0,451.84,-0.142,13.07,0.245,2
107477,2022-06-21,44,15,4,Autónomo,13.7,10190.62,MacOS,23.9,0,Mércores,12.7,15005,76843.42,2260.19,0,1,0.0,1,3478.54,43.43,0.05113612948677442,0,10.0,753.74,-0.026,17.32,0.156,0
124606,2022-06-21,44,21,2,Asalariado,6.5,7916.43,iOS,15.3,0,Venres,7.2,15006,73949.68,902.77,0,1,0.32998241624647673,2,4472.21,21.78,0.03301071180926134,0,10.0,852.68,0.105,24.0,0.17,0
104839,2022-06-21,46,13,1,Asalariado,3.4,27781.28,Windows,25.8,0,Luns,30.9,15001,64254.09,5995.93,0,1,1.1638994881542337,3,13886.05,157.82,0.0681671914616079,2,6.8,2040.75,-0.051,12.92,0.152,1
103820,2022-06-21,53,15,1,Estudante,0.0,1804.54,Windows,10.1,0,Domingo,11.1,27004,57246.87,408.84,0,4,0.18370241544296467,1,6819.81,10.74,0.07138030727649346,0,0.5,101.81,-0.039,9.41,0.114,0
121005,2022-06-21,50,20,0,Asalariado,18.9,40623.27,iOS,32.1,1,Luns,16.6,15007,139737.9,8790.33,0,3,0.21382484214515232,1,19841.18,191.45,0.05655240081852547,0,22.3,3839.4,0.022,20.05,0.213,0
106543,2022-06-21,54,34,1,Desempregado,0.0,4572.59,Linux,,0,Luns,9.4,15009,70421.47,1332.58,0,6,0.6385975708497827,0,10040.71,25.35,0.0665123021521387,2,3.2,346.66,0.054,13.63,0.182,1
104593,2022-06-22,38,23,1,Asalariado,3.6,55260.67,Windows,41.5,1,Mércores,3.8,15006,,4997.94,0,1,0.016867168258306087,3,27643.65,90.98,0.01975618905472817,0,0.0,2841.54,-0.072,24.0,0.106,0
123369,2022-06-22,19,32,0,Autónomo,0.0,43351.39,iOS,34.8,0,Luns,8.6,15003,44384.57,20305.45,0,4,0.6598701956252515,0,13286.92,421.35,0.1166302480670616,0,8.7,902.65,0.014,2.14,0.244,1
120823,2022-06-22,49,13,2,Asalariado,14.3,18015.17,Windows,18.8,1,Luns,3.5,15006,124134.44,2469.81,0,2,0.41836265781388227,2,5756.92,69.98,0.04661146070446716,2,20.7,921.25,0.016,13.15,0.142,0
101235,2022-06-22,32,25,1,Autónomo,2.3,27655.93,Windows,5.9,0,Luns,18.5,15003,142820.51,9679.39,1,2,0.7613700191643127,1,10740.92,207.12,0.08986680734268047,1,4.6,1883.27,0.163,9.09,0.188,1
104697,2022-06-22,40,24,1,Estudante,0.0,706.32,iOS,16.7,1,Sábado,0.0,15005,43096.41,50.23,0,1,0.15125539840450664,0,1657.81,1.02,0.01730475598032008,0,0.0,77.84,-0.054,24.0,0.223,0
122656,2022-06-22,54,13,3,Autónomo,24.0,31276.01,Windows,30.9,0,Xoves,8.2,27003,103665.2,2637.04,0,4,0.9490483382030976,0,15460.82,56.94,0.021846077997864886,0,29.5,3676.51,-0.03,24.0,0.206,0
118360,2022-06-22,32,26,1,Asalariado,3.0,44669.46,Windows,16.6,0,Domingo,52.9,15006,72327.28,7654.76,0,4,0.39879655802927544,1,21000.9,212.04,0.05696113270380471,1,3.3,3128.65,-0.065,14.75,0.09,0
119557,2022-06-22,18,11,0,Asalariado,0.0,25890.83,Windows,20.2,0,Domingo,0.1,15008,21009.13,2721.58,0,1,0.32621492019255405,0,8248.95,71.57,0.03317030893528962,0,0.0,1547.61,-0.046,21.6,0.321,0
118098,2022-06-22,29,19,0,Desempregado,0.0,6189.69,Windows,27.5,0,Luns,2.7,15004,43074.15,3156.98,1,2,0.35999086401142866,0,5231.01,73.83,0.1431116725276181,0,0.3,413.86,0.1,5.6,0.294,2
101583,2022-06-22,33,31,1,Asalariado,5.0,26978.62,Android,26.2,1,Domingo,4.0,15009,61138.64,3261.99,0,3,0.18985424640595697,3,16033.24,86.02,0.03825999031861828,1,7.0,712.5,-0.189,8.27,0.085,0
114850,2022-06-22,41,18,1,Asalariado,9.7,75681.97,Android,34.5,1,Domingo,41.7,15009,287425.65,22024.03,0,2,0.0,1,28958.9,398.96,0.06325755979185277,0,18.5,5375.91,-0.007,13.47,0.161,0
103272,2022-06-22,39,10,0,Asalariado,2.1,56747.6,Windows,14.8,0,Domingo,3.0,27002,66342.95,16099.03,0,1,0.0,2,20924.61,421.97,0.08922933781626331,0,4.2,5935.19,-0.134,14.06,0.271,0
120678,2022-06-22,43,31,2,Asalariado,6.7,63478.4,Windows,21.0,1,Domingo,7.4,15002,184512.43,25151.16,1,3,0.9783927983277814,1,28018.12,633.32,0.11972135842493785,3,5.3,874.18,-0.061,1.38,0.344,2
105742,2022-06-22,49,23,2,Funcionario,21.4,89779.29,Android,42.8,0,Sábado,8.5,15001,313473.94,1739.55,0,3,0.0,2,29057.56,50.18,0.006707040041862195,0,24.1,5126.93,-0.08,24.0,0.032,0
107651,2022-06-22,23,34,1,Asalariado,0.2,39107.48,Windows,21.1,1,Mércores,14.1,27003,85204.65,10159.23,0,5,0.6872256810052597,1,19660.71,252.2,0.07738475133781726,1,9.0,489.61,-0.008,1.94,0.162,1
101359,2022-06-22,38,31,2,Asalariado,4.9,46140.95,Android,39.0,0,Sábado,24.3,27004,179683.65,7375.17,0,3,0.5546729218457442,1,13017.96,160.97,0.04186299018572037,0,2.5,5340.15,-0.084,24.0,0.132,0
108972,2022-06-22,41,34,2,Funcionario,10.9,19788.8,Android,6.9,0,Luns,20.3,15004,119086.94,3188.25,0,0,0.0,1,6074.62,59.7,0.03620046690719462,0,13.7,1944.88,0.007,24.0,0.055,0
111756,2022-06-22,47,20,2,Desempregado,0.0,9430.41,iOS,14.0,1,Martes,29.5,15003,61276.42,3290.82,0,2,0.43714077303940174,2,6152.67,90.46,0.11509625814167765,1,3.3,695.59,0.131,7.68,0.177,2
113522,2022-06-22,41,34,3,Asalariado,8.8,24816.3,Windows,7.2,1,Sábado,0.2,15004,147117.58,4369.54,1,4,1.0038168495626465,3,10424.5,127.33,0.06156834143923796,1,15.6,1730.29,0.142,13.58,0.108,3
116358,2022-06-22,67,15,2,Asalariado,30.7,34557.18,Android,34.4,0,Luns,0.6,15006,185339.48,38000.86,0,2,0.48239844459229914,2,7906.3,917.68,0.31865566994558164,1,31.5,2907.21,0.012,3.17,0.302,1
116631,2022-06-22,18,10,1,Funcionario,0.0,21881.12,iOS,29.5,1,Domingo,37.3,15005,75165.7,5537.98,0,1,0.0,2,4600.02,128.46,0.07044655636656777,0,0.8,2487.36,-0.01,19.35,0.074,0
118730,2022-06-22,51,32,2,Autónomo,19.0,44202.26,Windows,24.3,1,Sábado,25.5,27001,193631.1,17365.03,0,3,0.902537095253255,1,18806.47,314.75,0.08544618654823195,1,26.1,1329.71,0.044,4.22,0.199,0
100955,2022-06-22,58,15,1,Asalariado,28.4,26224.29,Windows,36.7,1,Mércores,0.7,15004,113096.47,2540.86,0,5,0.25179368233764876,0,19875.37,59.13,0.027056326164553376,1,34.6,2988.83,0.129,24.0,0.247,0
120155,2022-06-22,36,32,1,Autónomo,2.0,15977.74,Windows,17.8,0,Mércores,12.3,15004,100263.51,4325.88,0,2,0.0,2,8479.66,113.26,0.08505802084519806,0,3.6,1041.77,0.091,9.19,0.028,0
116644,2022-06-22,50,16,0,Autónomo,16.6,30007.19,Windows,1.1,0,Venres,5.4,15007,175717.93,3041.28,0,8,0.36709494464333264,4,16806.56,51.49,0.020590378826580345,0,20.7,1305.68,-0.076,24.0,0.0,0
110055,2022-06-23,42,10,1,Estudante,0.0,3781.8,Windows,25.9,0,Xoves,2.4,15004,60551.6,2710.95,1,1,0.8378856003058794,2,2824.3,63.93,0.20280215713228295,2,3.9,307.9,0.144,4.81,0.394,3
104159,2022-06-23,47,20,1,Desempregado,0.0,9756.31,MacOS,,0,Mércores,8.3,27004,69124.57,1337.89,0,1,0.6717097450790176,1,6175.58,30.17,0.03710448883964946,0,0.0,1005.12,-0.113,24.0,0.264,0
123521,2022-06-23,50,16,1,Estudante,0.0,3326.91,Windows,10.1,0,Mércores,6.8,15005,63725.18,509.28,0,3,0.0,1,5513.6,13.45,0.048498907722865095,0,1.8,283.88,-0.063,20.98,0.056,0
113546,2022-06-23,46,27,0,Asalariado,12.0,31825.32,Windows,38.8,1,Domingo,9.8,15001,111879.14,17346.89,0,2,0.24160699284035292,2,10648.84,461.04,0.17383348121931785,1,13.8,588.62,-0.146,1.28,0.113,1
116499,2022-06-23,24,33,1,Asalariado,0.6,46413.96,Android,,0,Martes,1.2,15007,56451.51,6066.39,1,3,0.4753363584770187,2,22713.47,142.69,0.036890692138913835,0,9.2,761.69,0.178,5.33,0.183,2
111702,2022-06-23,28,21,3,Funcionario,4.5,29607.24,Android,20.6,0,Xoves,2.4,15006,64203.0,1577.41,0,0,0.0,1,7181.56,27.86,0.011291451298692525,0,9.7,3624.97,-0.31,24.0,0.009,0
108529,2022-06-23,48,24,2,Asalariado,14.5,10319.95,Android,14.2,0,Xoves,7.4,27002,84592.04,2024.12,1,2,0.04442002127246608,2,7521.87,40.26,0.046809644461023446,1,16.3,1027.99,0.072,24.0,0.195,1
118172,2022-06-23,25,24,1,Asalariado,1.1,52296.55,Android,19.7,0,Sábado,3.0,27003,100773.93,3312.78,0,0,0.0,2,25517.22,87.26,0.020022352863566267,1,6.8,841.07,0.14,9.63,0.0,0
115221,2022-06-23,46,15,2,Asalariado,10.1,38351.43,Android,18.3,0,Mércores,16.2,15004,,3800.46,1,2,0.34126592348950063,7,11992.55,104.38,0.0326592082952762,0,9.5,2093.21,-0.345,20.04,0.183,3
124852,2022-06-23,44,25,0,Asalariado,12.8,58304.46,Windows,15.7,0,Luns,2.9,15002,210695.21,3122.23,0,3,0.34667712685712737,0,22299.86,89.57,0.018434637167771252,0,19.3,1232.45,0.004,13.75,0.202,0
117762,2022-06-23,44,24,0,Asalariado,9.4,48272.57,Windows,5.7,1,Martes,3.8,15003,169628.07,12284.33,0,1,0.5510190799277037,1,23084.1,281.39,0.0699488353564901,2,11.0,2470.0,-0.072,8.78,0.06,0
110274,2022-06-23,38,19,0,Asalariado,9.7,13066.12,Windows,25.2,0,Xoves,14.3,15008,48836.37,2231.74,0,5,0.525848854214414,2,13947.96,45.2,0.04150876398165779,0,17.0,358.99,-0.065,7.93,0.181,0
102976,2022-06-23,32,30,3,Asalariado,7.8,10357.83,Windows,33.3,0,Luns,28.5,27003,53228.98,1413.62,0,3,0.6070464972760347,1,7328.44,37.01,0.042873567767788445,1,8.9,384.57,-0.003,10.37,0.102,0
112645,2022-06-23,38,24,1,Autónomo,5.5,22025.01,Android,8.2,0,Domingo,43.6,15004,119178.04,15246.59,1,1,0.3801645200604152,3,11466.72,311.38,0.16964307198625625,2,7.4,760.07,-0.134,2.44,0.19,3
122623,2022-06-23,63,34,4,Funcionario,11.1,10337.83,Android,3.5,0,Sábado,37.5,27002,108834.88,1306.42,1,1,0.17975322262366725,1,3180.67,33.06,0.038371846717665345,1,12.4,500.08,0.274,15.09,0.101,1
101098,2022-06-23,53,13,2,Estudante,0.0,181.07,Windows,7.2,0,Sábado,5.0,27004,53744.98,42.09,0,1,0.947531708158335,3,1545.48,1.02,0.06722689075630252,0,10.7,6.87,-0.085,6.23,0.29,2
112117,2022-06-23,37,25,1,Autónomo,7.1,25154.65,Android,2.8,0,Mércores,31.9,15002,144774.28,1578.8,0,3,0.21560673716595607,0,13285.11,31.3,0.014931039349013044,0,7.8,1222.66,-0.063,24.0,0.033,0
114857,2022-06-23,54,14,1,Asalariado,11.1,16537.75,iOS,17.5,1,Sábado,1.8,15006,103852.59,3703.8,0,1,0.2159185712299278,2,9387.66,68.43,0.04965066888368227,0,23.6,1959.98,-0.054,24.0,0.146,0
118492,2022-06-23,40,29,2,Asalariado,11.9,24648.52,Android,2.2,0,Domingo,14.3,27004,101158.31,9462.45,0,6,1.2,0,17508.74,272.25,0.1325380778205823,1,12.8,2042.05,-0.051,7.5,0.11,2
109024,2022-06-23,55,21,2,Asalariado,19.4,42286.66,Android,37.8,0,Mércores,3.2,27002,,4811.12,0,1,0.5631169354808166,2,6958.46,84.5,0.023978626388880347,0,24.8,3781.97,-0.058,24.0,0.147,0
112261,2022-06-23,42,33,1,Estudante,0.0,2790.84,MacOS,38.1,0,Venres,10.6,15008,45950.48,502.28,0,2,0.5447347391557461,1,3802.83,13.95,0.05996045618660094,1,1.0,57.73,0.101,4.11,0.161,0
122382,2022-06-23,52,33,1,Asalariado,3.9,19680.3,Android,2.5,1,Sábado,1.2,15005,130397.26,7384.61,1,3,0.12432015437064547,1,11033.9,208.18,0.12693063974432583,0,6.5,1488.22,0.014,7.15,0.079,1
119378,2022-06-23,51,32,1,Asalariado,18.6,76549.76,MacOS,7.5,0,Sábado,25.8,15007,,26569.96,1,2,0.2785481578170769,2,31261.15,528.88,0.08290655768799683,0,22.2,1197.0,-0.109,2.26,0.154,2
101098,2022-06-23,53,13,2,Estudante,0.0,181.07,Windows,7.2,0,Sábado,5.0,27004,53744.98,42.09,0,1,0.947531708158335,3,1545.48,1.02,0.06722689075630252,0,10.7,6.87,-0.085,6.23,0.29,2
111856,2022-06-23,53,11,1,Desempregado,0.0,3382.69,Windows,3.4,1,Sábado,5.5,15007,59894.52,1214.48,0,1,0.7381036266830766,1,1990.61,31.25,0.11082575531446438,1,0.4,319.34,0.259,10.19,0.17,0
118400,2022-06-23,27,31,4,Autónomo,1.1,25274.13,Windows,31.2,1,Sábado,3.2,27001,31218.62,4956.22,0,2,0.0,2,15039.14,102.64,0.0487309066263952,1,0.0,1991.89,-0.241,19.39,0.179,0
124982,2022-06-24,49,21,0,Funcionario,4.4,49420.91,MacOS,7.9,1,Venres,2.4,27002,129162.53,4538.05,0,4,0.6221565801222493,1,24804.38,108.54,0.026354303182535843,0,5.3,3237.66,0.032,24.0,0.139,0
101594,2022-06-24,46,26,0,Autónomo,3.6,58581.34,iOS,27.3,0,Mércores,1.9,15006,,50011.51,0,2,0.1753149962499401,0,21712.5,1418.22,0.29050802682173504,0,1.9,987.51,-0.029,0.7,0.321,2
101421,2022-06-24,39,28,1,Desempregado,0.0,6883.97,Android,16.8,0,Luns,7.4,27002,47356.17,2017.39,0,1,0.6499456378539797,1,3476.34,44.61,0.07775197277548049,0,0.0,709.86,-0.201,15.88,0.219,0
123928,2022-06-24,43,31,1,Asalariado,13.8,69470.8,MacOS,17.1,0,Mércores,35.1,15004,284904.03,72046.3,1,2,0.2228846439602559,0,19240.37,1753.72,0.30292348837945754,1,21.1,0.0,0.075,0.0,0.268,2
124189,2022-06-24,50,15,1,Asalariado,10.1,63614.45,Android,30.7,0,Luns,2.2,15008,174957.08,8369.33,0,4,0.0,0,34869.04,167.14,0.031528190085898945,0,11.1,3807.65,0.156,22.77,0.018,0
121378,2022-06-24,61,33,1,Funcionario,22.1,34285.35,Android,39.2,0,Venres,0.5,15009,175635.78,10973.95,1,2,0.8041233539695181,6,13122.25,293.62,0.10276509456387163,0,22.7,643.01,0.169,2.19,0.251,2
109764,2022-06-24,53,23,0,Asalariado,6.7,24932.18,Windows,31.2,0,Domingo,0.4,27003,83459.52,6261.0,0,2,0.0,4,6670.46,171.48,0.08253098882693663,0,13.6,2359.17,-0.007,13.75,0.004,0
121184,2022-06-24,41,22,2,Asalariado,9.6,26022.35,Android,40.8,0,Sábado,10.3,15004,77812.48,2665.53,1,3,0.1164740396833372,2,17383.88,73.19,0.03374969018208647,0,9.5,2315.07,-0.17,24.0,0.132,0
117391,2022-06-24,26,13,0,Asalariado,0.4,22965.15,Windows,15.6,1,Domingo,8.2,15004,73289.4,7580.41,0,3,0.9281484022686666,2,15934.07,143.94,0.07520981966938298,1,5.3,1022.95,0.165,7.1,0.248,3
122922,2022-06-24,36,32,0,Asalariado,4.6,40263.98,Windows,16.2,0,Martes,9.5,15001,85494.92,6903.32,0,0,0.0,1,19183.37,117.74,0.0350895492807894,2,7.7,3984.56,0.014,24.0,0.078,0
115828,2022-06-24,48,19,2,Desempregado,0.0,6410.73,iOS,1.7,0,Xoves,17.2,15005,52103.94,1560.28,1,2,0.0,3,4642.39,33.24,0.06221097894016124,0,0.0,457.35,0.126,13.72,0.073,1
106075,2022-06-24,18,32,0,Funcionario,0.0,23461.76,iOS,5.6,1,Martes,0.2,15009,67087.44,7345.83,0,0,0.0,2,8689.62,178.08,0.0910787989136828,1,0.0,659.4,-0.063,3.7,0.195,1
123624,2022-06-24,18,28,4,Funcionario,0.0,41089.95,Windows,8.7,0,Mércores,11.2,15004,191971.45,12014.59,0,5,0.7536832769903581,2,22925.78,200.66,0.05859976466837589,1,2.9,2478.41,-0.029,12.35,0.21,0
119917,2022-06-24,52,18,2,Funcionario,16.8,10659.22,iOS,6.8,0,Sábado,31.0,15009,82712.0,1117.87,0,1,0.4089254672409641,0,6514.61,32.22,0.036269420330912495,0,22.9,883.17,-0.265,24.0,0.207,0
103900,2022-06-24,49,10,2,Asalariado,7.5,45894.7,Windows,38.6,0,Xoves,10.1,27002,111865.59,14468.89,1,4,0.1433191191652608,2,22690.57,367.16,0.09599853581054435,0,4.9,3103.48,0.105,8.45,0.186,2
110822,2022-06-24,41,26,0,Asalariado,12.1,42563.89,iOS,41.3,0,Xoves,19.0,27004,147136.37,10039.52,0,3,0.33702093817207646,1,17273.21,195.63,0.05515249775108076,0,13.9,4295.26,-0.142,21.95,0.19,0
117412,2022-06-24,24,21,3,Autónomo,0.2,53658.75,Windows,35.9,0,Venres,33.0,27004,,9329.46,0,1,0.8456593436716364,1,10300.83,168.38,0.03765503939172284,0,7.9,4010.58,-0.082,23.81,0.264,0
122309,2022-06-24,35,17,0,Autónomo,7.8,30068.76,Windows,30.8,1,Xoves,54.1,15004,77539.78,2900.04,0,3,0.5407559712142617,0,16213.12,67.47,0.02692538949429593,1,11.4,1396.1,-0.051,20.67,0.255,0
114700,2022-06-24,26,19,3,Asalariado,1.7,22038.03,Windows,20.8,1,Venres,23.6,15006,126152.61,1872.83,0,4,0.5430955904983705,1,9433.08,36.87,0.020075293694867696,0,4.4,2490.65,0.039,24.0,0.156,0
107423,2022-06-24,44,22,1,Asalariado,4.5,40079.75,Windows,44.2,0,Sábado,9.3,15003,123144.73,9279.05,0,2,0.4174272708005723,3,12310.71,191.93,0.057462996575662874,1,10.6,2146.55,-0.259,11.18,0.109,0
111126,2022-06-24,31,16,1,Desempregado,0.0,3520.08,Windows,23.8,0,Martes,2.5,15006,46466.69,626.04,0,4,0.7005904338410687,0,6537.98,17.56,0.05984527474524861,1,2.2,171.83,0.142,9.74,0.177,0
120192,2022-06-24,48,24,1,Asalariado,3.3,59830.76,iOS,13.5,0,Sábado,33.9,15005,55397.71,43635.79,0,3,0.0,2,14970.81,879.45,0.1763845823689626,0,0.0,309.6,0.002,0.35,0.218,1
104647,2022-06-24,32,14,0,Funcionario,7.9,55967.43,MacOS,38.7,0,Domingo,1.2,15001,,13229.38,0,1,0.24680788355602684,0,23584.99,373.03,0.07998008877504692,0,15.2,1086.65,0.137,2.91,0.183,0
122689,2022-06-24,45,29,0,Autónomo,6.8,22763.5,Android,39.0,1,Mércores,14.1,15003,115460.44,6545.85,0,4,0.8079023070970501,3,13909.13,181.2,0.09551714291989719,0,9.0,2567.73,-0.015,14.16,0.327,2
119877,2022-06-24,46,32,3,Asalariado,18.4,26519.72,Windows,33.4,0,Domingo,8.3,27001,142192.16,5183.28,1,3,1.2,3,17646.11,130.95,0.05925178501941123,0,12.1,1497.05,0.024,11.42,0.52,2
102636,2022-06-24,38,15,4,Asalariado,6.9,42883.36,Windows,34.4,0,Mércores,58.3,27003,146225.43,1657.31,0,3,0.2997350888328316,0,16603.31,38.23,0.010697606306821414,0,12.6,4042.1,-0.112,24.0,0.115,0
105498,2022-06-24,50,24,2,Asalariado,19.9,11158.1,Android,4.6,1,Mércores,58.1,15004,97884.59,14774.26,1,1,1.028764175459405,3,3949.49,330.22,0.35510390622899696,3,23.7,999.16,-0.175,3.02,0.429,3
103578,2022-06-24,48,28,1,Asalariado,19.4,45695.1,MacOS,16.8,0,Luns,11.1,27001,,20049.29,0,4,0.6839530793579476,0,27371.63,521.61,0.1369771162090419,0,18.8,472.61,-0.021,0.91,0.17,0
109485,2022-06-25,48,26,1,Asalariado,9.7,11170.32,Windows,18.9,0,Martes,0.9,15007,49920.76,1976.84,0,5,0.5027938710146466,1,10464.0,33.56,0.036049455212096695,0,11.3,1142.17,0.152,24.0,0.179,0
118414,2022-06-25,41,34,1,Funcionario,8.5,20864.54,Windows,9.1,0,Martes,30.1,15003,90255.78,2738.94,0,3,0.5813659172019253,1,11380.07,58.09,0.033408193605341634,1,10.3,1131.27,0.044,19.45,0.128,0
111162,2022-06-25,31,21,1,Asalariado,2.0,27504.22,MacOS,29.2,1,Sábado,12.7,15007,99454.22,8046.91,1,4,0.22836698089070886,5,18017.51,171.14,0.07466509993375801,0,9.6,1935.81,0.045,11.31,0.136,2
100347,2022-06-25,49,14,3,Asalariado,11.9,29420.28,Android,5.0,0,Sábado,12.6,15003,177999.06,14471.62,0,4,0.25063867591575334,0,12124.89,279.13,0.11384820782780355,4,9.0,3091.12,-0.222,11.07,0.122,1
109622,2022-06-25,42,28,3,Asalariado,7.7,50914.24,Windows,6.3,0,Martes,2.7,15001,125457.26,8600.86,0,3,0.04863544600054043,2,17601.65,244.41,0.05760397083466562,0,12.2,4903.86,-0.187,20.06,0.158,0
119810,2022-06-25,29,16,1,Asalariado,2.2,26689.4,Windows,,0,Luns,50.5,15007,136750.26,5892.79,0,2,0.3473048054707939,0,13938.89,165.04,0.07420196025537272,0,4.7,3039.29,-0.08,18.41,0.061,0
121516,2022-06-25,39,21,0,Asalariado,5.3,24783.02,Android,25.2,0,Sábado,18.3,15006,45728.22,1939.01,1,1,0.4838657068759763,5,8326.0,39.73,0.01923658873742032,2,3.9,2336.5,-0.134,24.0,0.151,1
121051,2022-06-25,33,10,3,Asalariado,4.9,74105.47,Android,33.3,1,Martes,40.4,15008,85409.32,29928.33,0,3,0.0,1,32316.54,746.82,0.12093195101588296,1,8.1,6682.76,0.153,8.95,0.137,1
116543,2022-06-25,42,12,3,Funcionario,11.4,57902.3,Windows,20.1,0,Venres,28.2,15006,,3792.13,0,2,0.9145391164145563,2,16157.97,101.48,0.021030925698535315,0,6.5,2401.31,-0.336,23.64,0.283,0
105486,2022-06-25,64,30,3,Funcionario,33.4,18827.13,Windows,39.2,0,Sábado,4.9,15006,121140.77,3023.69,0,1,0.8319090467889534,0,4368.09,51.87,0.03305904516274319,0,40.0,1494.28,-0.164,24.0,0.114,0
116200,2022-06-25,49,33,3,Autónomo,11.6,42417.97,Android,30.9,0,Xoves,8.9,15009,121809.52,1735.52,0,3,0.32247896468492615,0,24488.33,42.26,0.011955028611020022,0,14.6,3990.49,0.025,24.0,0.095,0
124358,2022-06-25,43,29,2,Autónomo,6.0,40294.53,Android,35.5,1,Mércores,24.4,15004,157892.4,32513.86,1,3,0.35668532719977264,3,16770.36,659.78,0.19648233935625117,2,13.2,1821.16,0.152,2.76,0.239,3
103277,2022-06-25,18,28,1,Desempregado,0.0,4579.65,Windows,42.6,0,Xoves,14.3,27003,27339.64,422.61,0,2,0.24055707340623242,1,3652.49,12.12,0.03175095237575454,0,3.6,513.86,-0.061,24.0,0.205,0
102737,2022-06-25,39,33,0,Funcionario,5.6,16068.26,Android,33.6,0,Mércores,22.6,15005,117324.89,10429.01,0,2,0.2912069074503731,1,8154.74,264.97,0.19787096605568646,2,3.8,1201.28,-0.076,4.53,0.279,1
115471,2022-06-25,46,27,3,Asalariado,19.1,51554.26,Android,43.2,0,Mércores,19.7,27002,135140.25,36465.39,0,3,0.16426769065011698,0,25326.1,933.75,0.21733960802447702,3,19.3,1106.84,-0.226,1.19,0.252,1
120591,2022-06-25,25,22,0,Autónomo,1.0,11142.56,Android,2.5,0,Mércores,14.8,27004,28250.85,1389.06,1,2,0.34843152055213883,2,5466.89,37.05,0.039897483389509276,1,5.7,817.42,-0.16,22.01,0.115,0
105355,2022-06-25,52,12,0,Funcionario,19.2,78272.03,Linux,17.8,1,Sábado,0.8,15003,330181.21,9663.43,0,5,0.7143506451670383,4,45736.3,243.64,0.03735232940388279,0,22.9,7471.83,-0.063,24.0,0.234,0
108779,2022-06-25,43,33,2,Asalariado,6.0,75389.84,Windows,15.8,1,Venres,23.3,27003,,27945.7,0,3,0.8611520512393432,2,20909.85,686.01,0.10919257564977389,0,17.2,7804.35,0.186,11.38,0.374,1
123601,2022-06-25,46,34,1,Desempregado,0.0,8924.46,Windows,32.9,1,Venres,19.7,15004,62074.54,774.97,1,3,0.1855563694642031,3,6535.99,15.05,0.020234251231869286,0,3.0,243.19,-0.077,16.07,0.0,2
120441,2022-06-25,25,28,1,Funcionario,1.8,10280.18,iOS,39.3,0,Xoves,21.1,15003,59658.28,394.91,0,1,0.20224682833064214,0,5454.83,10.71,0.012500510641774583,0,7.8,1057.53,0.043,24.0,0.07,0
110372,2022-06-25,25,27,0,Asalariado,2.1,34780.36,iOS,37.8,1,Mércores,6.9,15005,174701.47,1963.03,0,0,0.0,0,15192.58,41.56,0.014338714759859879,0,5.7,3833.59,-0.149,24.0,0.174,0
107073,2022-06-25,42,21,2,Desempregado,0.0,9371.28,iOS,16.5,0,Martes,6.5,27001,43363.88,2476.76,0,1,0.0,0,5453.55,53.01,0.06787249207236659,2,2.1,190.32,0.053,3.58,0.241,1
113523,2022-06-25,61,31,0,Asalariado,20.7,27028.19,Android,32.8,0,Domingo,6.0,27004,127476.35,5149.14,1,1,0.11620078588237298,0,7480.27,146.41,0.06500083798293624,0,29.1,2977.1,0.116,20.32,0.0,0
